state,state_id,county_name,county_id,total_population,percent_non_white,hispanic,percent_hispanic,white,percent_white,black,percent_black,amer_indian,percent_ai,asian,percent_asian,nat_haw_pac_isl,percent_nh,other,percent_other
VA,51,JAMES CITY,95,48102,0.177955179,816,0.016963952,38954,0.809820797,6858,0.142572034,121,0.002515488,682,0.014178205,19,0.000394994,64,0.001330506
VA,51,KING AND QUEEN,97,6630,0.380995476,58,0.008748115,4036,0.608748115,2351,0.354600302,93,0.014027149,17,0.002564103,1,0.00015083,6,0.000904977
VA,51,KING GEORGE,99,16803,0.220972445,301,0.017913468,12856,0.76510147,3136,0.186633339,72,0.004284949,167,0.009938701,11,0.000654645,26,0.001547343
VA,51,KING WILLIAM,101,13146,0.255362849,120,0.009128252,9654,0.734367869,2974,0.226228511,193,0.014681272,48,0.003651301,0,0,22,0.001673513
VA,51,LANCASTER,103,11567,0.298953921,71,0.006138152,8055,0.696377626,3324,0.28736924,16,0.001383245,37,0.003198755,7,0.00060517,3,0.000259359
VA,51,LEE,105,23589,0.013565652,120,0.005087117,23132,0.980626563,103,0.004366442,51,0.002162025,38,0.00161092,1,4.24E-05,7,0.000296748
VA,51,LEXINGTON CITY,678,6867,0.141837775,109,0.015873016,5837,0.850007281,713,0.103829911,18,0.002621232,130,0.01893112,1,0.000145624,3,0.000436872
VA,51,LOUDOUN,107,169599,0.185071846,10089,0.059487379,134972,0.795830164,11517,0.06790724,297,0.00175119,9025,0.053213757,93,0.000548352,367,0.002163928
VA,51,LOUISA,109,25627,0.229016272,182,0.007101885,19517,0.761579584,5507,0.214890545,105,0.004097241,63,0.002458345,3,0.000117064,9,0.000351192
VA,51,LUNENBURG,111,13146,0.405598693,235,0.01787616,7695,0.585349156,5044,0.383690857,20,0.001521375,27,0.002053857,1,7.61E-05,5,0.000380344
VA,51,LYNCHBURG CITY,680,65269,0.326556252,878,0.013452022,43108,0.660466684,19288,0.295515482,164,0.002512678,830,0.012716604,26,0.000398351,128,0.001961115
VA,51,MADISON,113,12520,0.128833866,96,0.007667732,10800,0.862619808,1423,0.113658147,17,0.001357827,63,0.005031949,3,0.000239617,11,0.000878594
VA,51,MANASSAS CITY,683,35135,0.317518144,5316,0.15130212,23304,0.663270243,4430,0.1260851,103,0.00293155,1191,0.033897823,31,0.000882311,85,0.00241924
VA,51,MANASSAS PARK CITY,685,10290,0.305442177,1544,0.150048591,6919,0.672400389,1115,0.108357629,38,0.003692906,413,0.040136054,5,0.000485909,28,0.002721088
VA,51,MARTINSVILLE CITY,690,15416,0.451738453,358,0.023222626,8336,0.540736897,6501,0.421704722,12,0.000778412,72,0.004670472,0,0,21,0.001362221
VA,51,MATHEWS,115,9207,0.125773867,73,0.00792875,7995,0.86836103,1036,0.11252308,23,0.002498099,17,0.001846421,0,0,9,0.000977517
VA,51,MECKLENBURG,117,32380,0.406825201,393,0.012137122,19017,0.58730698,12589,0.388789376,61,0.001883879,95,0.00293391,4,0.000123533,31,0.000957381
VA,51,MIDDLESEX,119,9932,0.212041884,55,0.005537656,7772,0.782521144,1998,0.201167942,25,0.002517116,12,0.001208216,0,0,16,0.001610954
VA,51,MONTGOMERY,121,83629,0.0945605,1321,0.015795956,74519,0.891066496,2996,0.035824893,141,0.001686018,3296,0.039412166,29,0.00034677,125,0.001494697
VA,51,NELSON,125,14445,0.174247145,305,0.021114573,11765,0.814468674,2136,0.147871236,25,0.001730703,32,0.002215299,7,0.000484597,12,0.000830737
VA,51,NEW KENT,127,13462,0.193061951,176,0.013073837,10727,0.796835537,2165,0.160823057,171,0.012702422,71,0.005274105,2,0.000148566,14,0.001039964
VA,51,NEWPORT NEWS CITY,700,180150,0.457868443,7595,0.042159312,93624,0.51970025,69538,0.386000555,685,0.003802387,4112,0.022825423,199,0.001104635,356,0.001976131
VA,51,NORFOLK CITY,710,234403,0.50909758,8915,0.03803279,110221,0.470220091,102268,0.436291344,971,0.004142438,6477,0.027631899,220,0.000938555,483,0.002060554
VA,51,NORTHAMPTON,131,13093,0.46696708,454,0.034675017,6878,0.525318873,5602,0.427862216,21,0.00160391,25,0.001909417,3,0.00022913,9,0.00068739
VA,51,NORTHUMBERLAND,133,12259,0.277102536,114,0.00929929,8804,0.718166245,3234,0.263806183,17,0.001386736,24,0.001957745,0,0,8,0.000652582
VA,51,NORTON CITY,720,3904,0.082479508,34,0.008709016,3548,0.908811475,235,0.060194672,3,0.000768443,39,0.009989754,4,0.00102459,7,0.001793033
VA,51,NOTTOWAY,135,15725,0.426073131,248,0.015771065,8923,0.567440382,6356,0.404197138,20,0.00127186,61,0.003879173,2,0.000127186,13,0.000826709
VA,51,ORANGE,137,25881,0.156446815,330,0.012750667,21629,0.835709594,3556,0.137398091,41,0.001584174,81,0.003129709,4,0.000154554,37,0.00142962
VA,51,PAGE,139,23177,0.036803727,251,0.010829702,22183,0.957112655,501,0.021616257,32,0.001380679,53,0.00228675,5,0.000215731,11,0.000474608
VA,51,PATRICK,141,19407,0.083887258,363,0.018704591,17667,0.910341629,1178,0.060699748,39,0.002009584,32,0.00164889,5,0.000257639,11,0.000566806
VA,51,PETERSBURG CITY,730,33740,0.809276822,463,0.013722584,6131,0.1817131,26511,0.785743924,61,0.001807943,234,0.006935388,8,0.000237107,28,0.000829876
VA,51,PITTSYLVANIA,143,61745,0.250919115,759,0.012292493,45921,0.743720139,14525,0.23524172,82,0.001328043,111,0.001797716,3,4.86E-05,13,0.000210543
VA,51,POQUOSON CITY,735,11566,0.036053951,122,0.010548158,11048,0.955213557,78,0.006743905,26,0.002247968,182,0.015735777,4,0.000345841,5,0.000432302
VA,51,PORTSMOUTH CITY,740,100565,0.53399294,1748,0.017381793,45403,0.451479143,50569,0.502848904,449,0.004464774,762,0.007577189,60,0.000596629,113,0.001123651
VA,51,POWHATAN,145,22377,0.182642892,184,0.008222729,18117,0.809625955,3781,0.168968137,45,0.002010993,46,0.002055682,0,0,31,0.001385351
VA,51,PRINCE EDWARD,147,19720,0.373985802,186,0.009432049,12180,0.617647059,7014,0.355679513,32,0.001622718,104,0.005273834,19,0.000963489,20,0.001014199
VA,51,PRINCE GEORGE,149,33047,0.393590947,1625,0.049172391,19532,0.591037008,10593,0.320543468,124,0.003752232,556,0.016824523,48,0.001452477,61,0.001845856
VA,51,PRINCE WILLIAM,153,280813,0.326284752,27338,0.097353043,181756,0.647249237,51743,0.184261412,891,0.00317293,10606,0.037768907,335,0.001192965,712,0.002535495
VA,51,PULASKI,155,35127,0.070060069,336,0.009565292,32351,0.920972471,1947,0.055427449,45,0.001281066,114,0.003245367,4,0.000113873,15,0.000427022
VA,51,RADFORD CITY,750,15859,0.109969103,184,0.011602245,13900,0.876473926,1274,0.080332934,36,0.002270004,223,0.014061416,4,0.000252223,23,0.001450281
VA,51,RAPPAHANNOCK,157,6983,0.071172848,91,0.013031648,6411,0.918086782,374,0.053558642,11,0.001575254,15,0.002148074,0,0,6,0.00085923
VA,51,RICHMOND CITY,760,197790,0.610804389,5074,0.025653471,74506,0.376692452,112455,0.568557561,460,0.002325699,2437,0.012321149,66,0.000333687,319,0.001612822
VA,51,RICHMOND,159,8809,0.355886025,185,0.021001249,5616,0.637529799,2913,0.330684527,8,0.000908162,28,0.003178567,0,0,1,0.00011352
VA,51,ROANOKE CITY,770,94911,0.296035233,1405,0.014803342,65256,0.687549388,25220,0.265722624,178,0.001875441,1088,0.011463371,21,0.00022126,185,0.001949195
VA,51,ROANOKE,161,85778,0.061659167,888,0.010352305,79809,0.930413393,2855,0.033283593,96,0.001119168,1365,0.015913171,12,0.000139896,73,0.000851034
VA,51,ROCKBRIDGE,163,20808,0.042483702,120,0.005767013,19775,0.950355632,610,0.029315648,53,0.002547097,92,0.004421376,1,4.81E-05,8,0.000384468
VA,51,ROCKINGHAM,165,67725,0.050217764,2221,0.032794389,63938,0.944082687,868,0.012816537,77,0.001136951,189,0.002790698,5,7.38E-05,41,0.000605389
VA,51,RUSSELL,167,30308,0.03985747,237,0.007819718,28981,0.956216181,923,0.030454006,27,0.000890854,15,0.000494919,1,3.30E-05,5,0.000164973
VA,51,SALEM CITY,775,24747,0.078837839,205,0.008283832,22594,0.912999556,1444,0.058350507,32,0.001293086,241,0.009738554,6,0.000242454,23,0.000929406
VA,51,SCOTT,169,23403,0.012605221,99,0.004230227,22992,0.982438149,137,0.00585395,27,0.001153698,16,0.000683673,4,0.000170918,12,0.000512755
VA,51,SHENANDOAH,171,35075,0.050577304,1194,0.03404134,33046,0.94215253,399,0.011375624,45,0.001282965,121,0.003449751,3,8.55E-05,12,0.000342124
VA,51,SMYTH,173,33081,0.030652037,283,0.00855476,31880,0.963695172,607,0.018348901,49,0.001481213,61,0.001843959,0,0,14,0.000423204
VA,51,SOUTHAMPTON,175,17482,0.437650153,115,0.006578195,9754,0.557945315,7462,0.426839034,30,0.001716051,32,0.001830454,1,5.72E-05,11,0.000629219
VA,51,SPOTSYLVANIA,177,90395,0.170097904,2536,0.028054649,73546,0.813606947,11127,0.123093091,264,0.002920516,1231,0.01361801,36,0.000398252,182,0.002013386
VA,51,STAFFORD,179,92446,0.178493391,3342,0.036150834,74027,0.800759362,11013,0.119129005,387,0.004186228,1496,0.01618242,87,0.00094109,176,0.001903814
VA,51,STAUNTON CITY,790,23853,0.158596356,265,0.011109714,19728,0.827065778,3305,0.138556995,51,0.002138096,110,0.004611579,2,8.38E-05,50,0.002096172
VA,51,SUFFOLK CITY,800,63677,0.456742622,809,0.012704744,33940,0.533002497,27524,0.432243981,185,0.002905288,487,0.007647973,15,0.000235564,64,0.001005072
VA,51,SURRY,181,6829,0.527163568,51,0.007468151,3170,0.464196808,3513,0.514423781,16,0.002342949,9,0.001317909,2,0.000292869,9,0.001317909
VA,51,SUSSEX,183,12504,0.630918132,102,0.00815739,4537,0.36284389,7750,0.619801663,16,0.001279591,15,0.001199616,1,8.00E-05,5,0.000399872
VA,51,TAZEWELL,185,44598,0.035898472,228,0.005112337,42736,0.958249249,1005,0.022534643,69,0.001547155,271,0.006076506,0,0,28,0.000627831
VA,51,VIRGINIA BEACH CITY,810,425257,0.282645553,17770,0.041786496,295402,0.694643474,79092,0.185986356,1448,0.003405,20618,0.048483623,356,0.000837141,913,0.002146937
VA,51,WARREN,187,31584,0.071871834,494,0.015640831,28947,0.916508359,1514,0.047935664,79,0.002501266,135,0.004274316,6,0.00018997,42,0.001329787
VA,51,WASHINGTON,191,51103,0.024010332,322,0.006301,49594,0.970471401,674,0.01318905,54,0.001056689,136,0.002661292,13,0.000254388,28,0.000547913
VA,51,WAYNESBORO CITY,820,19520,0.14159836,643,0.032940574,16492,0.844877049,1935,0.099129098,50,0.002561475,112,0.005737705,6,0.000307377,18,0.000922131
VA,51,WESTMORELAND,193,16718,0.349144635,579,0.034633329,10720,0.641225027,5139,0.307393229,39,0.002332815,61,0.003648762,2,0.000119632,17,0.001016868
VA,51,WILLIAMSBURG CITY,830,11998,0.207784631,302,0.025170862,9352,0.779463244,1593,0.132772129,31,0.002583764,546,0.045507585,6,0.000500083,15,0.001250208
VA,51,WINCHESTER CITY,840,23585,0.188552047,1527,0.064744541,18724,0.793894424,2454,0.104049184,48,0.002035192,374,0.015857537,8,0.000339199,36,0.001526394
VA,51,WISE,195,40123,0.030107373,292,0.007277621,38681,0.964060514,708,0.017645739,55,0.001370785,118,0.002940957,2,4.98E-05,33,0.000822471
VA,51,WYTHE,197,27599,0.040363782,157,0.005688612,26332,0.95409254,777,0.028153194,44,0.001594261,104,0.003768252,4,0.000144933,28,0.00101453
VA,51,YORK,199,56297,0.197292927,1509,0.02680427,44218,0.785441498,7445,0.132245057,180,0.003197328,1810,0.032150914,61,0.001083539,102,0.001811819
VT,50,ADDISON,1,35974,0.026407962,397,0.011035748,34612,0.962139323,184,0.005114805,90,0.002501807,254,0.007060655,8,0.000222383,17,0.000472564
VT,50,BENNINGTON,3,36994,0.022327945,344,0.009298805,35916,0.970860139,149,0.00402768,69,0.001865167,226,0.006109099,4,0.000108126,34,0.000919068
VT,50,CALEDONIA,5,29702,0.019762944,201,0.006767221,28812,0.970035688,82,0.002760757,160,0.005386843,110,0.003703454,2,6.73E-05,32,0.001077369
VT,50,CHITTENDEN,7,146571,0.043385118,1561,0.010650129,138422,0.944402372,1283,0.008753437,380,0.0025926,2901,0.019792456,28,0.000191034,206,0.001405462
VT,50,ESSEX,9,6459,0.016256386,32,0.004954327,6218,0.962687723,11,0.00170305,41,0.006347732,17,0.002631986,0,0,4,0.000619291
VT,50,FRANKLIN,11,45417,0.027742915,270,0.00594491,43434,0.956337935,134,0.002950437,680,0.014972367,118,0.002598146,10,0.000220182,48,0.001056873
VT,50,GRAND ISLE,13,6901,0.016809159,29,0.00420229,6698,0.970583973,9,0.001304159,60,0.008694392,15,0.002173598,3,0.00043472,0,0
VT,50,LAMOILLE,15,23233,0.0194551,180,0.0077476,22481,0.967632247,72,0.00309904,98,0.004218138,86,0.003701631,2,8.61E-05,14,0.000602591
VT,50,ORANGE,17,28226,0.015198752,165,0.005845674,27533,0.975448168,64,0.002267413,71,0.002515411,94,0.003330263,10,0.000354283,25,0.000885708
VT,50,ORLEANS,19,26277,0.020321954,190,0.007230658,25398,0.966548693,88,0.003348936,170,0.006469536,75,0.002854207,4,0.000152224,7,0.000266393
VT,50,RUTLAND,21,63400,0.016561515,442,0.006971609,61913,0.976545741,194,0.003059937,133,0.002097792,241,0.003801262,15,0.000236593,25,0.000394322
VT,50,WASHINGTON,23,58039,0.026637261,732,0.012612209,55778,0.961043436,261,0.004496976,158,0.002722307,327,0.005634143,7,0.000120609,61,0.001051017
VT,50,WINDHAM,25,44216,0.027094265,493,0.01114981,42452,0.960104939,210,0.004749412,92,0.002080695,342,0.007734757,14,0.000316627,47,0.001062964
VT,50,WINDSOR,27,57418,0.020463965,468,0.008150754,55764,0.971193702,180,0.003134905,123,0.002142185,354,0.006165314,13,0.00022641,37,0.000644397
WA,53,ADAMS,1,16428,0.479851473,7732,0.470659849,8366,0.509252496,20,0.001217434,45,0.002739226,75,0.004565376,2,0.000121743,9,0.000547845
WA,53,ASOTIN,3,20551,0.039170843,401,0.019512432,19426,0.945258138,34,0.001654421,245,0.011921561,103,0.005011922,5,0.000243297,17,0.00082721
WA,53,BENTON,5,142475,0.164379716,17806,0.124976312,116457,0.817385506,1227,0.008612037,964,0.006766099,3104,0.021786278,126,0.000884366,193,0.001354624
WA,53,CHELAN,7,66616,0.211570794,12831,0.192611385,51590,0.774438573,111,0.001666266,552,0.008286298,441,0.006620031,66,0.000990753,93,0.001396061
WA,53,CLALLAM,9,64525,0.104471135,2203,0.034141806,56413,0.874281286,517,0.008012398,3121,0.048368849,728,0.011282449,99,0.001534289,73,0.001131344
WA,53,CLARK,11,345238,0.107589547,16248,0.047063185,299134,0.866457342,5628,0.016301798,2575,0.007458623,10993,0.031841802,1225,0.003548277,475,0.001375862
WA,53,COLUMBIA,13,4064,0.078494095,258,0.063484252,3685,0.906742126,9,0.002214567,34,0.008366142,16,0.003937008,2,0.000492126,0,0
WA,53,COWLITZ,15,92948,0.078839782,4231,0.045520076,83571,0.899115635,448,0.004819899,1280,0.013771141,1195,0.012856651,112,0.001204975,62,0.00066704
WA,53,DOUGLAS,17,32603,0.21427476,6433,0.197313131,25179,0.772290893,62,0.001901665,275,0.008434807,168,0.0051529,20,0.00061344,28,0.000858817
WA,53,FERRY,19,7260,0.22107438,205,0.028236915,5439,0.749173554,15,0.002066116,1289,0.177548209,18,0.002479339,4,0.000550964,74,0.010192837
WA,53,FRANKLIN,21,49347,0.511175957,23032,0.466735566,23470,0.475611486,1120,0.022696415,235,0.004762194,767,0.015542991,32,0.000648469,39,0.000790322
WA,53,GARFIELD,23,2397,0.030454734,47,0.019607843,2304,0.961201502,0,0,9,0.003754693,15,0.006257822,1,0.000417188,1,0.000417188
WA,53,GRANT,25,74698,0.329125277,22476,0.30089159,48883,0.654408418,653,0.008741867,716,0.009585263,632,0.008460735,28,0.000374843,80,0.001070979
WA,53,GRAYS HARBOR,27,67194,0.109399649,3258,0.048486472,58112,0.864839123,205,0.003050868,2975,0.044274786,790,0.011757002,67,0.000997113,56,0.000833408
WA,53,ISLAND,29,71558,0.118882585,2843,0.039730009,60929,0.851463149,1634,0.022834624,639,0.008929819,2941,0.041099528,291,0.004066631,159,0.002221974
WA,53,JEFFERSON,31,25953,0.062266404,535,0.020614187,23628,0.910414981,103,0.003968713,574,0.022116904,300,0.011559357,34,0.00131006,70,0.002697183
WA,53,KING,33,1737034,0.230995478,95242,0.054830245,1275127,0.734082925,91798,0.052847555,14278,0.008219759,186615,0.10743313,8737,0.005029838,4577,0.002634951
WA,53,KITSAP,35,231969,0.137716679,9609,0.041423639,190751,0.822312464,6495,0.027999431,3462,0.014924408,10034,0.04325578,1699,0.007324255,647,0.002789166
WA,53,KITTITAS,37,33362,0.089742822,1668,0.049997003,29825,0.893981176,227,0.006804148,287,0.008602602,714,0.021401595,44,0.001318866,54,0.001618608
WA,53,KLICKITAT,39,19161,0.124471583,1496,0.078075257,16329,0.852199781,26,0.001356923,639,0.03334899,136,0.007097751,40,0.002087574,48,0.002505088
WA,53,LEWIS,41,68600,0.078309038,3684,0.053702624,62174,0.906326531,239,0.003483965,795,0.011588921,466,0.006793003,115,0.001676385,73,0.00106414
WA,53,LINCOLN,43,10184,0.039670071,191,0.01875491,9632,0.945797329,22,0.002160251,152,0.014925373,24,0.002356638,7,0.000687353,8,0.000785546
WA,53,MASON,45,49405,0.110758021,2361,0.047788685,42636,0.862989576,562,0.011375367,1722,0.034854772,512,0.010363324,208,0.0042101,107,0.002165773
WA,53,OKANOGAN,47,39564,0.262309171,5688,0.143767061,28362,0.716863816,79,0.001996765,4355,0.110074815,172,0.004347387,21,0.000530786,63,0.001592357
WA,53,PACIFIC,49,20984,0.096216165,1052,0.050133435,18462,0.879813191,36,0.001715593,467,0.022255051,435,0.02073008,16,0.000762486,13,0.00061952
WA,53,PEND OREILLE,51,11732,0.058983975,241,0.020542107,10821,0.922349131,17,0.001449028,324,0.027616775,72,0.006137061,23,0.00196045,15,0.001278554
WA,53,PIERCE,53,700820,0.196203019,38621,0.055108302,532934,0.76044348,47399,0.067633629,9018,0.012867783,35091,0.050071345,5708,0.008144745,1666,0.002377215
WA,53,SAN JUAN,55,14077,0.045109043,338,0.024010798,13187,0.936776302,34,0.002415287,109,0.007743127,125,0.008879733,11,0.000781416,18,0.001278682
WA,53,SKAGIT,57,102979,0.151079347,11536,0.11202284,85496,0.830227522,422,0.004097923,1783,0.01731421,1513,0.014692316,146,0.001417765,158,0.001534293
WA,53,SKAMANIA,59,9872,0.076985413,398,0.040316045,8922,0.903768233,30,0.003038898,205,0.020765802,53,0.00536872,5,0.000506483,69,0.006989465
WA,53,SNOHOMISH,61,606024,0.137765171,28590,0.047176349,505198,0.833627051,9803,0.016175927,7666,0.012649664,34748,0.057337663,1613,0.002661611,1069,0.001763957
WA,53,SPOKANE,63,417939,0.077671622,11561,0.027661932,375427,0.898281807,6437,0.015401769,5478,0.013107176,7758,0.018562517,630,0.001507397,598,0.001430831
WA,53,STEVENS,65,40066,0.083462287,739,0.018444566,35718,0.89147906,107,0.002670594,2163,0.053985923,193,0.004817052,56,0.001397694,86,0.002146458
WA,53,THURSTON,67,207355,0.133244919,9392,0.045294302,172963,0.834139519,4714,0.022733959,2883,0.013903692,9034,0.043567794,1030,0.004967327,576,0.002777845
WA,53,WAHKIAKUM,69,3824,0.04916318,98,0.025627615,3546,0.927301255,9,0.002353556,60,0.015690377,18,0.004707113,3,0.000784519,0,0
WA,53,WALLA WALLA,71,55180,0.194653861,8654,0.156832186,43502,0.78836535,869,0.01574846,399,0.007230881,600,0.010873505,115,0.002084088,104,0.001884741
WA,53,WHATCOM,73,166814,0.115805628,8687,0.052075965,143842,0.862289736,1065,0.006384356,4396,0.026352704,4598,0.027563634,223,0.001336818,349,0.002092151
WA,53,WHITMAN,75,40740,0.110751103,1219,0.029921453,35317,0.86688758,613,0.015046637,280,0.006872852,2247,0.055154639,106,0.002601865,47,0.001153657
WA,53,YAKIMA,77,222581,0.417713102,79905,0.358992906,125733,0.564886491,1842,0.008275639,8947,0.040196603,1957,0.008792305,109,0.000489709,215,0.00096594
WI,55,ADAMS,1,18643,0.026283324,268,0.014375369,18021,0.966636271,50,0.002681972,101,0.005417583,62,0.003325645,3,0.000160918,6,0.000321837
WI,55,ASHLAND,3,16866,0.117573818,188,0.011146686,14622,0.866951263,35,0.002075181,1696,0.100557334,53,0.003142417,7,0.000415036,4,0.000237164
WI,55,BARRON,5,44963,0.022396193,430,0.009563419,43667,0.971176301,55,0.001223228,358,0.007962102,141,0.003135912,15,0.000333608,8,0.000177924
WI,55,BAYFIELD,7,15013,0.103243846,91,0.006061413,13247,0.882368614,20,0.001332179,1380,0.091920336,41,0.002730966,1,6.66E-05,17,0.001132352
WI,55,BROWN,9,226778,0.093408531,8698,0.03835469,203243,0.896220092,2562,0.011297392,4858,0.021421831,4910,0.02165113,58,0.000255757,97,0.000427731
WI,55,BUFFALO,11,13804,0.013619199,85,0.006157635,13555,0.98196175,15,0.001086642,41,0.002970154,44,0.003187482,2,0.000144886,1,7.24E-05
WI,55,BURNETT,13,15674,0.057228531,120,0.007655991,14563,0.929118285,54,0.003445196,675,0.043064948,37,0.002360597,9,0.000574199,2,0.0001276
WI,55,CALUMET,15,40631,0.032462874,435,0.010706111,39062,0.961384165,109,0.002682681,128,0.003150304,627,0.015431567,2,4.92E-05,18,0.000443011
WI,55,CHIPPEWA,17,55195,0.019295227,289,0.005235982,53831,0.975287617,85,0.001539995,168,0.003043754,491,0.008895733,8,0.000144941,24,0.000434822
WI,55,CLARK,19,33557,0.020889829,404,0.012039217,32716,0.974938165,39,0.001162202,148,0.004410406,101,0.003009804,3,8.94E-05,6,0.0001788
WI,55,COLUMBIA,21,52468,0.031219029,827,0.015761988,50476,0.962034002,432,0.00823359,165,0.003144774,173,0.003297248,12,0.000228711,29,0.000552718
WI,55,CRAWFORD,23,17243,0.025981558,129,0.007481297,16693,0.968102998,230,0.013338746,37,0.002145798,45,0.002609755,2,0.000115989,5,0.000289973
WI,55,DANE,25,426526,0.111826713,14387,0.033730652,372597,0.873562221,16829,0.039455977,1198,0.002808739,14651,0.034349606,122,0.000286032,510,0.001195707
WI,55,DODGE,27,85897,0.057650442,2188,0.025472368,80563,0.937902371,2095,0.024389676,322,0.003748676,293,0.003411062,25,0.000291046,29,0.000337614
WI,55,DOOR,29,27961,0.020564329,267,0.009549015,27228,0.973784915,49,0.001752441,174,0.006222953,80,0.002861128,3,0.000107292,2,7.15E-05
WI,55,DOUGLAS,31,43287,0.037586342,315,0.007277012,41081,0.949037817,245,0.005659898,771,0.017811352,271,0.00626054,10,0.000231016,15,0.000346524
WI,55,DUNN,33,39858,0.036178433,335,0.008404837,38122,0.956445381,135,0.003387024,95,0.002383461,847,0.021250439,4,0.000100356,26,0.000652316
